name,rating,review_text,aspect1,aspect2,aspect3,idx,mecab_token,komoran_token,okt_token
264 청포도 와인,1,전에 여행 가서 현지에서 이육사와 인 있는 것을 보고 시음하고 구입해 왔고 먹어보니 마음에 들어서 지인에게 선물로 보내려고 나무 케이스로 된 이 제품 보냈습니다 안내에 내구성이 약한 부분에 작은 파손이 있을 수 있다고 확인했고 작은 파손은 괜찮을 듯하여 지인 집으로 택배 보냈습니다 지금은 누군가를 만날 수 없는 시기이지 않습니까 해당 사진 보시면 아시겠지만 작은 파손이 아니더군요 이미지인에게 보낸 거라 교환이나 반품도 못합니다 선물이라 일부러 돈 더 주고 나무제 이스 했는데 케이스가 파괴되면 무슨 의미인가요 택배사의 문제일 수 있지만 이 정도 파손은 포장에도 문제가 있었던 것 아닐까요 와인 정말 맛있게 먹고 저도 더 사려고 했는데 이 사진 받고 실망이 큽니다 더 보기,package,,,267246,"['전', '여행', '가', '현지', '이육사', '인', '있', '것', '보', '시음', '구입', '해', '왔', '먹', '보', '마음', '들', '지인', '선물', '보내', '나무', '케이스', '된', '이', '제품', '보냈', '안내', '내', '구성', '약한', '부분', '작', '파손', '있', '수', '있', '확인', '했', '작', '파손', '괜찮', '듯', '지인', '집', '택배', '보냈', '지금', '누군가', '만날', '수', '없', '시기', '이', '않', '해당', '사진', '보', '아', '작', '파손', '아니', '이미', '지인', '보낸', '거', '라', '교환', '반품', '못', '합니다', '선물', '이', '일부러', '돈', '더', '주', '나무', '이스', '했', '케이스', '파괴', '무슨', '의미', '인가요', '택배', '사', '문제', '일', '수', '있', '이', '정도', '파손', '포장', '문제', '있', '것', '아닐까요', '와인', '정말', '맛있', '먹', '저', '더', '사', '했', '이', '사진', '받', '실망', '큽니다', '더', '보']","['전', '여행', '가', '현지', '이육사', '인', '있', '것', '보', '시음', '구입', '오', '먹', '보', '마음', '들', '지인', '선물', '보내', '나무', '케이스', '되', '이', '제품', '보내', '안내', '내구', '약하', '부분', '작', '파손', '있', '수', '있', '확인', '작', '파손', '괜찮', '듯', '지인', '집', '택배', '보내', '지금', '누', '군가', '만나', '수', '없', '시기', '이', '않', '해당', '사진', '보', '알', '작', '파손', '아니', '이', '미', '지인', '보내', '걸', '교환', '반품', '못하', '선물', '이', '일부러', '돈', '더', '주', '나무', '이스', '하', '케이스', '파괴', '무슨', '의미', '이', '택배', '사', '문제', '이', '수', '있', '이', '정도', '파손', '포장', '문제', '있', '것', '아니', '와인', '정말', '맛있', '먹', '저', '더', '살', '하', '이', '사진', '받', '실망', '크', '더', '보']","['전', '에', '여행', '가서', '현지', '에서', '이육사', '와', '인', '있는', '것', '을', '보고', '시', '음', '하고', '구입', '해', '왔고', '먹어', '보니', '마음', '에', '들어서', '지인', '에게', '선물', '로', '보내려고', '나무', '케이스', '로', '된', '이', '제품', '보냈습니다', '안내', '에', '내', '구성', '이', '약한', '부분', '에', '작은', '파손', '이', '있을', '수', '있다고', '확인', '했고', '작은', '파손', '은', '괜찮을', '듯', '하여', '지인', '집', '으로', '택배', '보냈습니다', '지금', '은', '누군가', '를', '만날', '수', '없는', '시기', '이지', '않습니까', '해당', '사진', '보시', '면', '아시겠지만', '작은', '파손', '이', '아니더군요', '이미지', '인', '에게', '보낸', '거', '라', '교환', '이나', '반품', '도', '못', '합니다', '선물', '이라', '일부러', '돈', '더', '주고', '나무', '제', '이스', '했는데', '케이스', '가', '파괴', '되면', '무슨', '의미', '인가요', '택배', '사의', '문', '제일', '수', '있지만', '이', '정도', '파손', '은', '포장', '에도', '문제', '가', '있었던', '것', '아닐까', '요', '와인', '정말', '맛있게', '먹고', '저', '도', '더', '사려', '고', '했는데', '이', '사진', '받고', '실망', '이', '큽니다', '더', '보기']"
배상면주가 포천LB,4,재구매 자극적이지 않고 부드러운 목 넘김이 좋았습니다,abstract_flavor_smell,,,31230,"['재', '구매', '자극', '이', '않', '부드러운', '목', '넘김', '좋']","['재', '구매', '자극', '이', '않', '부드럽', '목', '넘기', '좋']","['재구매', '자극', '적', '이지', '않고', '부드러운', '목', '넘김', '이', '좋았습니다']"
복순도가,3,막걸리 즐기진 않는데 파티용으로는 너무 좋아요,none,,,6806,"['막걸리', '즐기', '진', '않', '파티', '너무', '좋']","['막걸리', '즐기', '않', '파티', '너무', '좋']","['막걸리', '즐기진', '않는데', '파티', '용', '으로는', '너무', '좋아요']"
한강주조,5,배송은 오래 걸렸지만 맛나게 잘 먹었습니다,delivery,abstract_flavor_smell,,101530,"['배송', '오래', '걸렸', '맛나', '잘', '먹']","['배', '송', '오래', '걸리', '맛나', '잘 먹었습니다']","['배송', '은', '오래', '걸렸지만', '맛', '나게', '잘', '먹었습니다']"
복순도가,2,한여름이라 그런가요 아이스팩 다 녹아 있고 세병 다 같은 모양으로 이렇게 하얗게 약간 흔들어보니 병 자체에 문제가 있어요 플라스틱이 녹아내린 것처럼 찝찝하네요,package,,,11104,"['한', '여름', '이', '그런', '가요', '아이스', '팩', '다', '녹', '있', '세', '병', '다', '같', '모양', '이렇게', '하얗', '약간', '흔들', '보', '병', '자체', '문제', '있', '플라스틱', '녹아내린', '것', '찝찝']","['한여름', '이', '그런', '가요', '아이스', '팩', '다', '녹', '있', '세', '병', '다', '같', '모양', '이렇', '하얗', '약간', '흔들', '보', '병', '자체', '문제', '있', '플라스틱', '녹아내리', '것']","['한여름', '이라', '그런', '가요', '아이스팩', '다', '녹아', '있고', '세', '병', '다', '같은', '모양', '으로', '이렇게', '하얗게', '약간', '흔들어', '보니', '병', '자체', '에', '문제', '가', '있어요', '플라스틱', '이', '녹아내린', '것', '처럼', '찝찝하네요']"
배상면주가 포천LB,2,한 달 사용기 용기가 맘에 들어서 구매했는데 막걸리는 살균이라 생막걸리보다는 별로였어요 막걸리 병은 재사용하고 싶은데 마개가 별도로 없네요 재사용할 수 있는 마개를 같이 주시면 좋을 것 같아요,none,,,154367,"['한', '달', '사', '용기', '용기', '맘', '들', '구매', '했', '막걸리', '살균', '이', '생', '막걸리', '별로', '였', '막걸리', '병', '재', '사용', '싶', '마개', '별도', '없', '재', '사용', '할', '수', '있', '마개', '같이', '주', '좋', '것', '같']","['한', '달', '사용', '이', '용기', '맘', '들', '구매', '막걸리', '살균', '이', '생', '막걸리', '별로', '이', '막걸리', '병', '재사용', '싶', '마개', '별도', '없', '재', '사용', '수', '있', '마개', '같이', '주', '좋', '것', '같']","['한', '달', '사', '용기', '용기', '가', '맘', '에', '들어서', '구매', '했는데', '막걸리', '는', '살균', '이라', '생', '막걸리', '보다는', '별로', '였어요', '막걸리', '병', '은', '재사용', '하고', '싶은데', '마개', '가', '별도', '로', '없네요', '재사용', '할', '수', '있는', '마개', '를', '같이', '주시', '면', '좋을', '것', '같아요']"
배혜정도가,1,술집에서 먹고 너무 맛있어서 구매해 보았는데 포장 상태도 엉망이었습니다 스티로폼은 망가졌고 안에 있던 아이스팩도 다 녹아서 왔습니다 그래서인지 탄산도 더 많이 생겨서 원래 맛있었던 막걸리의 맛을 전혀 느끼지 못했습니다 맛있으면 계속 구매하고 싶었는데 절대 구매 안 할 것 같습니다,package,specific_flavor_smell,,182207,"['술집', '먹', '너무', '맛있', '구매', '해', '보', '포장', '상태', '엉망', '이', '스티로폼', '망가졌', '안', '있', '아이스', '팩', '다', '녹', '왔', '그래서인지', '탄산', '더', '많이', '생겨서', '원래', '맛있', '막걸리', '맛', '전혀', '느끼', '못했', '맛있', '계속', '구매', '싶', '절대', '구매', '안', '할', '것', '같']","['술집', '먹', '너무', '맛있', '구매', '보', '포장', '상태도', '엉망', '이', '스티로폼', '망가지', '안', '있', '아이스', '팩', '다', '녹', '오', '이', '탄산', '더', '많이', '생기', '원래', '맛있', '막걸리', '맛', '전혀', '느끼', '못하', '맛있', '계속', '구매', '싶', '절대', '구매', '안', '하', '것', '같']","['술집', '에서', '먹고', '너무', '맛있어서', '구매', '해', '보았는데', '포장', '상태', '도', '엉망', '이었습니다', '스티로폼', '은', '망가졌고', '안', '에', '있던', '아이스팩', '도', '다', '녹아서', '왔습니다', '그', '래서', '인지', '탄산', '도', '더', '많이', '생겨서', '원래', '맛있었던', '막걸리', '의', '맛', '을', '전혀', '느끼지', '못', '했습니다', '맛있으면', '계속', '구매', '하고', '싶었는데', '절대', '구매', '안', '할', '것', '같습니다']"
전주 이강주,4,재작년에 1l5병 마셔 보고 반했던 이강주입니다 장인어른 생신에 좋은 술 한잔하려고 구매했네요,none,,,162007,"['재작년', '1', 'l', '5', '병', '마셔', '보', '반했', '이강주', '입니다', '장인어른', '생신', '좋', '술', '한잔', '구매', '했']","['재작년', '1', 'l', '5', '병', '마시', '보', '반하', '이강주', '이', '장인', '어른', '생신', '좋', '술', '한잔', '구매']","['재작년', '에', '1', 'l', '5', '병', '마셔', '보고', '반했던', '이강주', '입니다', '장인어른', '생신', '에', '좋은', '술', '한잔', '하려고', '구매', '했네요']"
복순도가,4,잘 받았습니다 잘 받았습니다,none,,,796,"['잘', '받', '잘', '받']","['잘', '받', '잘', '받']","['잘', '받았습니다', '잘', '받았습니다']"
우희열 한산소곡주,4,맛과 향이 묵직하고 명절에 가족들과 즐기기 아주 좋은 술 맞습니다,abstract_flavor_smell,,,184248,"['맛', '향', '묵직', '명절', '가족', '즐기', '아주', '좋', '술', '맞']","['맛', '향', '묵직', '명절', '가족', '즐기', '아주', '좋', '술', '맞']","['맛', '과', '향', '이', '묵직하고', '명절', '에', '가족', '들', '과', '즐기기', '아주', '좋은', '술', '맞습니다']"
복순도가,1,와 뜨신 맛나요 한 변한 입 먹고 이상하다 싶어서 다른 하나도 먹었는데 역시 느쉰맛 ㅡㅡ 남은 하나도 버려야 될 것 같아요 더운 여름날 포장이 부실해요 돈 아까워요,package,,,37765,"['뜨신', '맛나', '한', '변한', '입', '먹', '이상', '싶', '다른', '하나', '먹', '느', '쉰', '맛', '남', '하나', '버려야', '될', '것', '같', '더운', '여름날', '포장', '부실', '해요', '돈', '아까', '워', '요']","['오', '뜨', '맛나', '한', '변하', '입', '먹', '이상', '싶', '다른', '하나', '먹', '느', '쉰', '맛', '남은', '하나', '버리', '되', '것', '같', '덥', '여름날', '포장', '부실', '돈', '아깝']","['와', '뜨신', '맛', '나', '요', '한', '변한', '입', '먹고', '이상하다', '싶어서', '다른', '하나', '도', '먹었는데', '역시', '느쉰맛', '남은', '하나', '도', '버려야', '될', '것', '같아요', '더운', '여름날', '포장', '이', '부실해요', '돈', '아까워요']"
술샘,4,한 달 사용기 색이 이 뻐여 맛있어요,abstract_flavor_smell,,,136776,"['한', '달', '사', '용기', '색', '이', '맛있']","['한', '달', '사용', '이', '색', '이', '맛있']","['한', '달', '사', '용기', '색', '이', '이', '뻐', '여', '맛있어요']"
산막와이너리,2,일반적인 와인을 좋아하신다면 비추 색다른 블루베리 향과 맛이 나는 와인을 원하신다면 츤천입니다,specific_flavor_smell,,,261939,"['일반', '인', '와인', '좋아하', '신다면', '비추', '색다른', '블루베리', '향', '맛', '나', '와인', '원하', '신다면']","['일반', '이', '와인', '좋아하', '비', '추', '색다르', '블루베리', '향', '맛', '나', '와인', '원하']","['일반', '적', '인', '와인', '을', '좋아하신다면', '비추', '색다른', '블루베리', '향', '과', '맛', '이', '나', '는', '와인', '을', '원하신다면', '츤', '천', '입니다']"
복순도가,2,한 달 사용기 너무 술이 달고 시어요,specific_flavor_smell,,,1687,"['한', '달', '사용', '너무', '술', '달', '시어', '요']","['한', '달', '사용', '이', '너무', '술', '달', '시']","['한', '달', '사', '용기', '너무', '술', '이', '달', '고', '시어', '요']"
1932포천일동막걸리,3,한 달 사용기제 타입은 아니네요 그리고 한 병에 만 원이 넘어서 호기심에 마셨지만 추가 구매해서 마시고 싶지는 않습니 디ㅣ,price,,,91347,"['한', '달', '사용', '기제', '타입', '아니', '한', '병', '만', '원', '넘', '호기심', '마셨', '추가', '구매', '해서', '마시', '싶', '않', '디', 'ㅣ']","['한', '달', '사용', '기제', '타입', '아니', '한', '병', '만', '원', '넘', '호기심', '마시', '추가', '구매', '마시', '싶']","['한', '달', '사용', '기제', '타입', '은', '아니네요', '그리고', '한', '병', '에', '만', '원', '이', '넘어서', '호기심', '에', '마셨지만', '추가', '구매', '해서', '마시고', '싶지는', '않', '습', '니', '디']"
술샘,3,드라마에서 나와서 신기해서 구매해봤는데 전 역시 맥주 파라 술이 좀 어렵네요,none,,,188048,"['드라마', '나와서', '신기', '해서', '구매', '해', '봤', '전', '맥주', '파라', '술', '좀', '어렵']","['드라마', '나오', '신기', '구매', '보', '전', '맥주', '파라', '술', '좀', '어렵']","['드라마', '에서', '나와서', '신기해서', '구매', '해봤는데', '전', '역시', '맥주', '파라', '술', '이', '좀', '어렵네요']"
시나브로와이너리,1,한 달 사용기 그냥 그래요,none,,,207790,"['한', '달', '사용', '그냥', '그래요']","['한', '달', '사용', '이', '그냥']","['한', '달', '사', '용기', '그냥', '그래요']"
복순도가,5,빠른 배송 감사합니다,delivery,,,34800,"['빠른', '배송', '감사', '합니다']","['빠르', '배', '송', '감사']","['빠른', '배송', '감사합니다']"
추사와인,5,배송 빨라요,delivery,,,224289,"['배송', '빨']","['배', '송', '빠르']","['배송', '빨라요']"
배상면주가 포천LB,4,재구매 자주 먹게 되네요 막걸리 좋아하게 됨,none,,,87790,"['재', '구매', '자주', '먹', '되', '막걸리', '좋', '하', '됨']","['재', '구매', '자주', '먹', '되', '막걸리', '좋아하', '되']","['재구매', '자주', '먹게', '되네요', '막걸리', '좋아하게', '됨']"
백운주가,3,와인이라는 데 곡주 먹는 기분이 듭니다,none,,,197164,"['와인', '이', '데', '곡주', '먹', '기분']","['와인', '이', '데', '곡', '주', '먹', '기분', '들']","['와인', '이라는', '데', '곡주', '먹는', '기분', '이', '듭니', '다']"
